point,x,y,z,timestamp
97,0.46610286831855774,0.6462023258209229,-0.0569053553044796,1732069760978629828
98,0.43213242292404175,0.6443766355514526,-0.031055184081196785,1732069760978665017
99,0.46336835622787476,0.6419680714607239,-0.05723711848258972,1732069760978693642
100,0.3945910334587097,0.544487476348877,-0.01206306740641594,1732069760978721978
101,0.3519955575466156,0.5614195466041565,-0.0024867565371096134,1732069760978758930
102,0.4166199564933777,0.6154873371124268,-0.04313192144036293,1732069760978791684
103,0.2761608362197876,0.2591269314289093,0.0254179947078228,1732069760978819879
104,0.29287049174308777,0.2983440160751343,-0.005974954925477505,1732069760978847944
105,0.31019020080566406,0.3401089310646057,-0.03031059540808201,1732069760978876179
106,0.4043445587158203,0.7781355381011963,0.0065745823085308075,1732069760978904534
107,0.4293533265590668,0.3549712896347046,-0.06634415686130524,1732069760978932840
108,0.42126208543777466,0.2922280430793762,-0.05940309911966324,1732069760978961285
109,0.4118335545063019,0.2290089726448059,-0.049057088792324066,1732069760978989540
110,0.31522810459136963,0.4782369136810303,0.020810166373848915,1732069760979017766
111,0.25636017322540283,0.49919402599334717,0.06048273667693138,1732069760979045941
112,0.42400652170181274,0.4718348979949951,0.005209801252931356,1732069760979073885
113,0.27049052715301514,0.42592087388038635,0.02906404621899128,1732069760979101870
114,0.438449501991272,0.5121409893035889,-0.033390648663043976,1732069760979129955
115,0.43564969301223755,0.6037627458572388,-0.09083980321884155,1732069760979158020
116,0.23301491141319275,0.5139204263687134,0.08905243873596191,1732069760979185924
117,0.2734166979789734,0.5215750932693481,0.03912985697388649,1732069760979214420
118,0.3053654134273529,0.5337873101234436,0.015967976301908493,1732069760979242264
119,0.35562849044799805,0.5301234126091003,0.004580033477395773,1732069760979270369
120,0.39259397983551025,0.5191905498504639,-0.002472924068570137,1732069760979298845
121,0.41882622241973877,0.5081930756568909,-0.010661432519555092,1732069760979328292
122,0.4714103043079376,0.4793555438518524,-0.0625036284327507,1732069760979356768
123,0.24185332655906677,0.5732361674308777,0.0886901468038559,1732069760979385283
124,0.25119584798812866,0.4210621118545532,0.0402224138379097,1732069760979413388
125,0.48540806770324707,0.6314929723739624,-0.11495109647512436,1732069760979441493
126,0.4255104064941406,0.5575968623161316,-0.03096591681241989,1732069760979469849
127,0.1979893147945404,0.444186806678772,0.24043391644954681,1732069760979497954
128,0.4388945996761322,0.49534639716148376,-0.015756715089082718,1732069760979526038
129,0.4143775403499603,0.6165608167648315,-0.01801811344921589,1732069760979554454
130,0.287244588136673,0.448072612285614,0.03859807550907135,1732069760979582499
131,0.43429669737815857,0.5876557230949402,-0.08268846571445465,1732069760979610423
132,0.22427326440811157,0.6343226432800293,0.26580381393432617,1732069760979638418
133,0.42437201738357544,0.46296563744544983,0.010503120720386505,1732069760979666783
134,0.45233410596847534,0.5706838369369507,-0.10876575857400894,1732069760979695049
135,0.2950782775878906,0.7786194682121277,0.1168498545885086,1732069760979723304
136,0.2944451570510864,0.8048266172409058,0.16530027985572815,1732069760979763953
137,0.22027939558029175,0.5712119936943054,0.17974960803985596,1732069760979792930
138,0.26512476801872253,0.7428048849105835,0.14614342153072357,1732069760979821205
139,0.21408000588417053,0.40071552991867065,0.12472536414861679,1732069760979849340
140,0.40037089586257935,0.8572952747344971,0.04668375104665756,1732069760979877505
141,0.48774439096450806,0.6398388743400574,-0.08024346828460693,1732069760979905550
142,0.402462899684906,0.5780760645866394,-0.019563032314181328,1732069760979933534
143,0.23016610741615295,0.4593225121498108,0.09296812117099762,1732069760979961739
144,0.33950912952423096,0.46868911385536194,0.010996963828802109,1732069760979989794
145,0.3613208532333374,0.46959397196769714,0.0045240228064358234,1732069760980017679
146,0.4008578062057495,0.7576947212219238,0.003236975520849228,1732069760980045774
147,0.25029173493385315,0.6277012825012207,0.10240083187818527,1732069760980080401
148,0.4486035406589508,0.8891885280609131,0.057656291872262955,1732069760980109067
149,0.36832308769226074,0.8568272590637207,0.10329576581716537,1732069760980137563
150,0.3338208794593811,0.8366603255271912,0.13031740486621857,1732069760980165768
151,0.49678075313568115,0.296029657125473,-0.06585746258497238,1732069760980197330
152,0.5038052797317505,0.8939200639724731,0.04985978081822395,1732069760980234372
153,0.38271665573120117,0.4672394394874573,0.0028004187624901533,1732069760980263890
154,0.40333306789398193,0.46483421325683594,0.005813423078507185,1732069760980292395
155,0.41787758469581604,0.46454763412475586,0.010403716936707497,1732069760980320560
156,0.23389723896980286,0.4128335118293762,0.06559910625219345,1732069760980348565
157,0.39885351061820984,0.43751266598701477,0.00016688249888829887,1732069760980376369
158,0.3755591809749603,0.42553865909576416,-0.0034195196349173784,1732069760980404614
159,0.3519740402698517,0.4223000705242157,-0.001843768754042685,1732069760980432890
160,0.33029621839523315,0.42627960443496704,0.004798239562660456,1732069760980461285
161,0.3174402117729187,0.43361496925354004,0.013204104267060757,1732069760980489350
162,0.19887536764144897,0.38425955176353455,0.19293802976608276,1732069760980517425
163,0.32486066222190857,0.46424615383148193,0.019099272787570953,1732069760980545690
164,0.4958377480506897,0.669214129447937,-0.05807777866721153,1732069760980573925
165,0.41831135749816895,0.6811813116073608,-0.031840503215789795,1732069760980601900
166,0.4428842067718506,0.6248056888580322,-0.06479883939027786,1732069760980629894
167,0.4633405804634094,0.6705091595649719,-0.05515110865235329,1732069760980658110
168,0.4968695640563965,0.437746524810791,-0.05828183889389038,1732069760980686415
169,0.329109251499176,0.8103302717208862,0.09492681920528412,1732069760980714730
170,0.36175841093063354,0.8343648910522461,0.07228182256221771,1732069760980751402
171,0.44628289341926575,0.8741883039474487,0.023639148101210594,1732069760980784196
172,0.2643672823905945,0.7651920318603516,0.20882382988929749,1732069760980813052
173,0.4163585901260376,0.4534441828727722,0.006054038181900978,1732069760980841297
174,0.45543789863586426,0.5213555097579956,-0.06751874834299088,1732069760980869182
175,0.5026231408119202,0.879676103591919,0.017144346609711647,1732069760980897036
176,0.40572839975357056,0.874901533126831,0.07589907944202423,1732069760980930071
177,0.23087838292121887,0.632473886013031,0.1816987544298172,1732069760980962574
178,0.4470354914665222,0.7444950342178345,-0.023543696850538254,1732069760980991100
179,0.441175639629364,0.7532817721366882,-0.025060540065169334,1732069760981019405
180,0.43694359064102173,0.7655643820762634,-0.028800031170248985,1732069760981047270
181,0.43378323316574097,0.7804187536239624,-0.02488579973578453,1732069760981075365
182,0.43070560693740845,0.7938340902328491,-0.003892551176249981,1732069760981103339
183,0.4103929400444031,0.7425457835197449,-0.0034790318459272385,1732069760981131264
184,0.40513676404953003,0.7404856085777283,-0.003413948230445385,1732069760981159168
185,0.40046563744544983,0.7376409769058228,-0.0035005740355700254,1732069760981187213
186,0.3767063021659851,0.7160037159919739,0.0014349969569593668,1732069760981215348
187,0.28126218914985657,0.6459226012229919,0.05200515687465668,1732069760981243623
188,0.4547869563102722,0.4936288893222809,-0.04655463993549347,1732069760981271838
189,0.44121208786964417,0.4398474097251892,-0.009252764284610748,1732069760981299693
190,0.4261181950569153,0.4430445730686188,0.001083021517843008,1732069760981327998
191,0.4151786267757416,0.7449286580085754,3.48671201209072e-05,1732069760981356333
192,0.2785530090332031,0.7080444097518921,0.09501789510250092,1732069760981389618
193,0.4641963243484497,0.4411870241165161,-0.04090160131454468,1732069760981417784
194,0.4161076545715332,0.8139163255691528,0.013403168879449368,1732069760981445818
195,0.49604731798171997,0.5303759574890137,-0.1122620552778244,1732069760981481929
196,0.47258052229881287,0.5081028342247009,-0.08606258779764175,1732069760981511096
197,0.4958190321922302,0.503715991973877,-0.09240816533565521,1732069760981539181
198,0.4402545988559723,0.5641189813613892,-0.06362442672252655,1732069760981567215
199,0.5009433627128601,0.8572108149528503,0.0002696557203307748,1732069760981595040
200,0.5001466870307922,0.8298874497413635,-0.0032527234870940447,1732069760981623305
201,0.4565293490886688,0.8265469074249268,0.00197578058578074,1732069760981651640
202,0.3587889075279236,0.7700115442276001,0.035513292998075485,1732069760981679475
203,0.3912360668182373,0.6349142789840698,-0.010851459577679634,1732069760981707550
204,0.3841961622238159,0.7949946522712708,0.025237098336219788,1732069760981742929
205,0.33156707882881165,0.6272439360618591,0.0005511699710041285,1732069760981776434
206,0.36750316619873047,0.660142719745636,-0.005135661922395229,1732069760981805571
207,0.3129357099533081,0.668701708316803,0.024191074073314667,1732069760981834217
208,0.448885440826416,0.8525810241699219,0.007560597267001867,1732069760981862552
209,0.42725276947021484,0.5803882479667664,-0.04338062182068825,1732069760981890727
210,0.33742615580558777,0.7850475311279297,0.06249236688017845,1732069760981918702
211,0.3696586787700653,0.8127340078353882,0.04891248419880867,1732069760981946967
212,0.338478147983551,0.740293025970459,0.036912981420755386,1732069760981975433
213,0.2571677565574646,0.6737589836120605,0.11493789404630661,1732069760982003548
214,0.3078615665435791,0.738872766494751,0.06269664317369461,1732069760982031562
215,0.24269145727157593,0.690692663192749,0.1760047823190689,1732069760982059427
216,0.34932273626327515,0.6942203044891357,0.00999378226697445,1732069760982087331
217,0.44073742628097534,0.5388317108154297,-0.047954261302948,1732069760982115356
218,0.44458815455436707,0.614115297794342,-0.09597233682870865,1732069760982143551
219,0.4315876364707947,0.6236178278923035,-0.06726318597793579,1732069760982171666
220,0.4532316327095032,0.5960701107978821,-0.1152680367231369,1732069760982199851
221,0.418881893157959,0.40979549288749695,-0.0192329753190279,1732069760982228016
222,0.3731924593448639,0.3887268304824829,-0.02355845645070076,1732069760982256021
223,0.3325192928314209,0.3840317130088806,-0.020486319437623024,1732069760982284326
224,0.30029016733169556,0.3905189037322998,-0.00918449554592371,1732069760982312451
225,0.27919670939445496,0.4040171802043915,0.006916556507349014,1732069760982340716
226,0.27091872692108154,0.4528414011001587,0.04942009970545769,1732069760982368761
227,0.21148782968521118,0.5118427276611328,0.16896288096904755,1732069760982396716
228,0.29638999700546265,0.49530652165412903,0.032383982092142105,1732069760982424650
229,0.32292312383651733,0.5049836039543152,0.017241977155208588,1732069760982452655
230,0.35815608501434326,0.5049557685852051,0.006733500398695469,1732069760982480780
231,0.3907707929611206,0.49890077114105225,0.000686151091940701,1732069760982508654
232,0.4154840409755707,0.4912239611148834,-0.0006548234960064292,1732069760982537040
233,0.4323429763317108,0.4841356575489044,-0.002935427473857999,1732069760982565195
234,0.2031429409980774,0.5031493902206421,0.263970285654068,1732069760982593239
235,0.4327941834926605,0.6321941018104553,-0.05421753600239754,1732069760982620873
236,0.4559450149536133,0.5458370447158813,-0.08465608209371567,1732069760982648948
237,0.46117568016052246,0.6137346029281616,-0.11581774801015854,1732069760982676863
238,0.4740254580974579,0.6277976632118225,-0.10479845106601715,1732069760982704637
239,0.4623405635356903,0.6185680627822876,-0.10326787084341049,1732069760982739786
240,0.43961551785469055,0.6405421495437622,-0.045419249683618546,1732069760982773371
241,0.4779307544231415,0.6300375461578369,-0.11123543977737427,1732069760982801997
242,0.4804646074771881,0.6373081207275391,-0.08052723109722137,1732069760982830192
243,0.4324832856655121,0.4641290605068207,0.007037381175905466,1732069760982858347
244,0.44540390372276306,0.46946167945861816,-0.007472702767699957,1732069760982893616
245,0.45354846119880676,0.47504234313964844,-0.02391676791012287,1732069760982922312
246,0.30985695123672485,0.4408552050590515,0.022230923175811768,1732069760982950327
247,0.2841551899909973,0.4282838702201843,0.022590231150388718,1732069760982978412
248,0.517524242401123,0.5345258712768555,-0.10414661467075348,1732069760983007018
249,0.6858493685722351,0.46336907148361206,0.020414957776665688,1732069760983034642
250,0.5186787843704224,0.6331400871276855,-0.0816747173666954,1732069760983062797
251,0.7749278545379639,0.34240081906318665,0.12910999357700348,1732069760983090431
252,0.6093351244926453,0.4842883050441742,-0.004127107094973326,1732069760983118465
253,0.6338871121406555,0.48731809854507446,-0.002016012091189623,1732069760983146190
254,0.6595844626426697,0.4876507520675659,0.005108862649649382,1732069760983174154
255,0.6947804689407349,0.47235941886901855,0.025033317506313324,1732069760983202359
256,0.588209331035614,0.4794639050960541,-0.0009303393308073282,1732069760983230675
257,0.6541954874992371,0.40206378698349,-0.016604186967015266,1732069760983258739
258,0.619879424571991,0.405706524848938,-0.016957923769950867,1732069760983286854
259,0.6840661764144897,0.40887778997421265,-0.007974726147949696,1732069760983314889
260,0.7026812434196472,0.4214715361595154,0.002164290053769946,1732069760983342954
261,0.7115632891654968,0.48716023564338684,0.03869102895259857,1732069760983370949
262,0.5936831831932068,0.8377819061279297,0.02475809119641781,1732069760983399184
263,0.6958446502685547,0.454008013010025,0.02779742330312729,1732069760983427148
264,0.7765884399414062,0.45761874318122864,0.14909160137176514,1732069760983455073
265,0.7417538166046143,0.46513283252716064,0.06135707348585129,1732069760983483338
266,0.622451663017273,0.5980868935585022,-0.01676676981151104,1732069760983511493
267,0.5249953269958496,0.703467845916748,-0.05968043580651283,1732069760983539468
268,0.5211557745933533,0.733180820941925,-0.04506697878241539,1732069760983567482
269,0.55649733543396,0.7146039009094238,-0.044878941029310226,1732069760983595287
270,0.5787439346313477,0.7264851331710815,-0.02763298898935318,1732069760983622991
271,0.5464946627616882,0.735604465007782,-0.03635154664516449,1732069760983650665
272,0.5676690340042114,0.7389534711837769,-0.020787447690963745,1732069760983678700
273,0.6145046949386597,0.765557050704956,0.013713309541344643,1732069760983706915
274,0.5156994462013245,0.6171832084655762,-0.12871061265468597,1732069760983743326
275,0.5200002193450928,0.593560516834259,-0.1382385939359665,1732069760983776731
276,0.7292336225509644,0.4033852219581604,0.006084301974624395,1732069760983805107
277,0.571710467338562,0.5298284888267517,-0.025379814207553864,1732069760983833191
278,0.5685953497886658,0.6153841018676758,-0.06736180931329727,1732069760983861206
279,0.5705794095993042,0.6019997596740723,-0.06099012494087219,1732069760983889622
280,0.6972357034683228,0.5926297903060913,0.01365633960813284,1732069760983917266
281,0.5185372829437256,0.5611910820007324,-0.1257409155368805,1732069760983945170
282,0.6687816381454468,0.3769364356994629,-0.03864665329456329,1732069760983972874
283,0.7048013210296631,0.38651418685913086,-0.018414007499814034,1732069760984000999
284,0.7520002126693726,0.3003774881362915,0.07545817643404007,1732069760984029074
285,0.5555868148803711,0.3976481556892395,-0.056550007313489914,1732069760984057029
286,0.5927159190177917,0.4204365015029907,-0.00886139739304781,1732069760984085114
287,0.6320332288742065,0.7425497174263,0.018201202154159546,1732069760984113419
288,0.7471551895141602,0.7094763517379761,0.240676611661911,1732069760984141413
289,0.5499518513679504,0.6289543509483337,-0.05646449327468872,1732069760984169589
290,0.5331839323043823,0.6355699300765991,-0.05716361105442047,1732069760984197423
291,0.6039626598358154,0.7482924461364746,0.01358815934509039,1732069760984225568
292,0.5988801121711731,0.7482767701148987,0.005592662375420332,1732069760984260536
293,0.717197060585022,0.36899468302726746,-0.008212799206376076,1732069760984288962
294,0.569171667098999,0.628021240234375,-0.05260268598794937,1732069760984316976
295,0.6207684278488159,0.3787640333175659,-0.05166270211338997,1732069760984344761
296,0.6254144906997681,0.3558703362941742,-0.05844544619321823,1732069760984372515
297,0.6498931050300598,0.24398034811019897,-0.025688089430332184,1732069760984400229
298,0.7338302731513977,0.3307682275772095,0.02664133533835411,1732069760984428164
299,0.634966254234314,0.2961157560348511,-0.04403531551361084,1732069760984455677
300,0.74224454164505,0.389284610748291,0.02662360854446888,1732069760984483041
301,0.7588341236114502,0.3647266924381256,0.07363971322774887,1732069760984510945
302,0.5238727927207947,0.7193226218223572,-0.055381592363119125,1732069760984538820
303,0.5515121221542358,0.7254688143730164,-0.04191071540117264,1732069760984566714
304,0.5733426809310913,0.7327395677566528,-0.026449425145983696,1732069760984594228
305,0.5449267625808716,0.6340360641479492,-0.05051775649189949,1732069760984622182
306,0.6021053194999695,0.7483224868774414,0.009366407059133053,1732069760984650388
307,0.58924400806427,0.7530816197395325,-0.005434189923107624,1732069760984678653
308,0.5962159633636475,0.7484816312789917,0.005031758453696966,1732069760984706637
309,0.541640043258667,0.6168645024299622,-0.09231896698474884,1732069760984742157
310,0.5634678602218628,0.7434383630752563,-0.014633018523454666,1732069760984775231
311,0.5430988073348999,0.7420600652694702,-0.023453010246157646,1732069760984803807
312,0.5190735459327698,0.7425621747970581,-0.030603298917412758,1732069760984832213
313,0.5331873893737793,0.8035938739776611,-0.009026451967656612,1732069760984860478
314,0.5272268652915955,0.7872208952903748,-0.034157343208789825,1732069760984888392
315,0.5258479118347168,0.7711474895477295,-0.0377546027302742,1732069760984916297
316,0.5239018797874451,0.7555334568023682,-0.033245187252759933,1732069760984944091
317,0.5204213261604309,0.7437905669212341,-0.03328351303935051,1732069760984972016
318,0.5639549493789673,0.7451016902923584,-0.016383696347475052,1732069760984999840
319,0.5692534446716309,0.7502841353416443,-0.01835245080292225,1732069760985028105
320,0.5743229985237122,0.758176863193512,-0.021720359101891518,1732069760985056060
321,0.5788187980651855,0.766129732131958,-0.016992870718240738,1732069760985084365
322,0.600106954574585,0.6958726644515991,-0.02188173122704029,1732069760985112681
323,0.7756033539772034,0.569638729095459,0.2646373510360718,1732069760985140976
324,0.5797486305236816,0.7472267746925354,-0.004763700999319553,1732069760985168740
325,0.5838284492492676,0.7503799796104431,-0.006037840619683266,1732069760985196935
326,0.5272465944290161,0.6454648971557617,-0.05783747509121895,1732069760985225020
327,0.5608545541763306,0.6434783935546875,-0.033294640481472015,1732069760985253446
328,0.5299102067947388,0.6413338780403137,-0.05788646638393402,1732069760985281911
329,0.5980920195579529,0.5450895428657532,-0.01539414469152689,1732069760985310126
330,0.6403710842132568,0.5632224082946777,-0.007082071155309677,1732069760985338221
331,0.5750044584274292,0.6146403551101685,-0.045869529247283936,1732069760985366346
332,0.7127637267112732,0.26705044507980347,0.020523633807897568,1732069760985394631
333,0.6945003271102905,0.30757325887680054,-0.011548515409231186,1732069760985422726
334,0.6775805950164795,0.3558287024497986,-0.03641502186655998,1732069760985450921
335,0.5930623412132263,0.7802374958992004,0.002883533714339137,1732069760985479026
336,0.5637132525444031,0.3623718023300171,-0.06923038512468338,1732069760985507061
337,0.571002721786499,0.29579389095306396,-0.06195063889026642,1732069760985534875
338,0.5803660154342651,0.23222693800926208,-0.05101476609706879,1732069760985562670
339,0.6815918684005737,0.48254671692848206,0.015763521194458008,1732069760985590644
340,0.7335408926010132,0.5037956833839417,0.05328037962317467,1732069760985619000
341,0.5754024982452393,0.474528431892395,0.002424479927867651,1732069760985654068
342,0.7230159044265747,0.43551141023635864,0.022670045495033264,1732069760985682534
343,0.5543316006660461,0.5131646990776062,-0.03537256270647049,1732069760985711059
344,0.5566076040267944,0.603419840335846,-0.09282359480857849,1732069760985746449
345,0.7563385963439941,0.5169941782951355,0.08446526527404785,1732069760985779423
346,0.7171971797943115,0.5255059003829956,0.03287459537386894,1732069760985807738
347,0.6857842206954956,0.5376185178756714,0.01028046477586031,1732069760985835603
348,0.6371002197265625,0.5327224731445312,-0.00012106651411158964,1732069760985863477
349,0.6009262800216675,0.521254301071167,-0.006275399588048458,1732069760985892113
350,0.5748459100723267,0.5098104476928711,-0.013306322507560253,1732069760985920218
351,0.5212951302528381,0.4800895154476166,-0.06359689682722092,1732069760985948443
352,0.7482264041900635,0.5756000280380249,0.08146732300519943,1732069760985976287
353,0.7386274337768555,0.43103957176208496,0.03420918807387352,1732069760986004322
354,0.5081926584243774,0.6307023763656616,-0.11535368859767914,1732069760986032357
355,0.5673699975013733,0.5579445362091064,-0.03333548083901405,1732069760986060382
356,0.7864305973052979,0.44800978899002075,0.23328758776187897,1732069760986088246
357,0.5560312271118164,0.49669843912124634,-0.017986075952649117,1732069760986116381
358,0.5773981809616089,0.6158944368362427,-0.02137625217437744,1732069760986144817
359,0.7104415893554688,0.4559327960014343,0.03255033120512962,1732069760986172661
360,0.5576091408729553,0.5871111750602722,-0.0847192034125328,1732069760986200746
361,0.7635142207145691,0.6366395950317383,0.2598860561847687,1732069760986228610
362,0.5750991106033325,0.46568048000335693,0.007741998415440321,1732069760986256765
363,0.5395638942718506,0.5710190534591675,-0.1101401224732399,1732069760986284890
364,0.697791337966919,0.7839391231536865,0.11034094542264938,1732069760986312594
365,0.6980000734329224,0.8102866411209106,0.16027598083019257,1732069760986340389
366,0.7677018642425537,0.5723477602005005,0.17279347777366638,1732069760986368694
367,0.7242841720581055,0.7462414503097534,0.13912160694599152,1732069760986396779
368,0.7703857421875,0.40697652101516724,0.11853493005037308,1732069760986424743
369,0.6011371612548828,0.8616634607315063,0.04353336617350578,1732069760986452848
370,0.5058735609054565,0.6390151977539062,-0.08050793409347534,1732069760986480823
371,0.5899685621261597,0.578373908996582,-0.022637350484728813,1732069760986508818
